z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
-0.015532221,0.010783076,-0.001694674,0.007133058,-0.0021152853,0.0044154394,0.0076623983,0.01977106,0.0095448205,-0.02334932,-0.0001756222,0.003638387,-0.0062264297,-0.0012595619,0.0053752814,0.006735226
0.009225189,0.0059092785,0.006142012,0.0034352918,-0.015636077,-0.0032865072,-0.012868027,0.012829611,0.013480689,0.022119168,-0.030062713,-0.010008174,-0.0045501897,-0.0039048214,-0.0006983742,0.0227136
-0.017466255,0.010042969,-0.01622577,0.007795739,0.0040765214,-0.012381427,0.013654847,0.010280687,0.009991491,-0.00036645913,0.0132110305,-0.0022731547,-0.009408945,0.0034002352,-0.0026695342,-0.009891644
0.025621226,0.016604092,0.005911077,0.023886628,-0.011760698,0.008622415,-0.034692388,-0.009097622,0.01917159,0.040285572,-0.03421334,0.0037874314,0.016045514,0.013962084,-0.00500111,0.018228486
0.026169362,-0.0048933337,0.017256724,0.016587406,-0.01841115,0.011730152,0.009694635,-0.008679627,0.016544737,0.039139014,-0.023957163,-0.0063540624,0.015737174,0.01188539,-0.006757292,0.025006074
0.046459883,-0.010345718,0.007875974,0.021096723,-0.02019245,0.010908265,0.01209843,0.001380615,0.027565544,0.034849066,-0.028763808,-0.00813979,0.009173893,0.007775107,-0.0018334885,0.037743516
0.021658547,0.008728505,0.0063549266,0.005015245,-0.03487171,0.00038324855,-0.00047987557,0.022550335,0.0068862503,0.012971595,-0.025326444,-0.005843991,0.0037882952,-0.015689198,0.00084811344,0.03277074
-0.011671353,0.004185857,0.0075140637,0.0043521533,-0.002542747,0.009126872,-0.004111016,0.004369947,0.009075306,0.025455737,0.0037300256,-0.014622176,0.0067069,-0.0038353289,0.0027821485,0.0119730085
0.018522466,-0.010467511,0.008611095,0.01460374,-0.011931319,-0.008762158,-0.0035143935,0.011924332,-0.00041325617,0.00575402,-0.0019868405,-0.00434997,-0.003288723,-0.006488635,-0.013879244,0.0120609775
-0.019553851,-0.0047676205,0.001709736,0.000111468486,-0.022475343,-0.0002908545,-0.009221387,0.010180093,0.009358452,-0.010916373,0.0062286626,-0.00082212896,0.0031008727,-0.0026422148,0.0010447784,0.00770776
0.043271672,0.010724674,0.007808095,0.001199453,-0.021405831,-0.0051748957,-0.012262022,3.486326e-05,0.0033350557,0.016158393,-0.007961182,0.0046896664,-0.009999072,-0.0061997864,0.009566223,0.0075026257
0.011263794,-0.0021675527,0.023164714,0.010187933,-0.018176565,0.010918874,0.0022877671,0.010967482,0.0027833565,0.014671171,-0.02553141,-0.0056768865,-0.0012057389,0.020092864,0.0013534146,0.02502642
-0.0131052835,0.010559306,-0.013350358,-0.0016566268,-0.0037260815,0.0017815729,0.0022003362,0.002545223,-0.0067339353,-0.004124653,-0.011986775,-0.0032135425,0.016959297,-0.0062585897,-0.0042095794,-0.00041019477
0.0059610344,0.027101781,0.019671192,0.0017058225,-0.027929083,0.003720065,-0.0041137696,-0.0099743465,0.016901182,0.03997182,-0.02793542,-0.013907222,-0.0005714982,0.00096508255,0.0114463745,0.023068242
-0.03190344,0.0043188473,-0.017812848,-0.006119235,0.007088777,-0.020342333,0.0034965526,-0.0068359557,0.009498416,-0.024859669,0.010131146,0.004704462,-0.01665118,-0.0226198,0.004229734,0.012826871
-0.04294791,0.0042346646,-0.022046074,-0.005149028,0.006661156,0.010044281,0.0090933945,0.0003192227,0.0010123802,-0.034141127,0.013383907,0.0016189935,-0.0005805693,-0.0049277525,-0.0046034534,-0.014588874
-0.018056495,-0.010295013,0.0025840444,0.0037113565,-0.010437232,-0.003453262,0.008217424,0.009014174,0.0019581858,0.014117926,-0.0056528198,-0.013682495,-0.004051055,0.01067599,-0.0016535469,0.016958995
-0.011021819,0.006734319,-0.01501271,-0.0029785885,0.003988734,-0.027866717,-0.0026673563,0.0033066205,0.006026529,-0.00024018512,0.013105344,0.005479031,-0.005849669,-0.00788686,0.006246982,-0.035012398
-0.019675432,0.011334847,-0.024414515,-0.026027948,-0.001858002,-0.003455708,0.0032311317,0.00097154605,0.0033691772,-0.027474444,0.0061170957,0.007177471,0.004073618,-0.019381197,0.02250319,-0.030398061
0.04130531,0.0011753247,0.014414919,0.0013956273,-0.013491093,0.001628591,-0.022939803,-5.597352e-05,0.0061597964,0.018319253,-0.029762618,-0.004770777,-0.0013286211,-8.427944e-05,-0.028512245,0.021414846
0.016226333,-0.02336927,0.023379814,0.029961513,0.0016696819,-0.009057083,0.0030843364,0.011307186,-0.010130738,0.03154771,-0.010966619,-0.0039137197,0.015687013,0.004790766,0.007248573,0.023859818
0.0022666173,0.0027701883,0.017594377,0.010426906,0.0031143324,-0.01013602,-0.008208576,0.010142735,-0.016905526,0.03594068,-0.018471759,-0.005557235,-0.008685794,-0.012590947,-0.019434175,0.031550247
0.009328404,0.011610032,0.008239441,0.004273955,-0.0034271383,-0.012116892,-0.008980871,0.012153866,0.0035677266,0.0012375758,-0.0052283015,-0.0031063578,-0.0055911937,0.005436731,0.010365169,0.02011775
0.0021153823,0.0077901324,0.009388584,-0.00484999,-0.00040587102,0.0030462001,-0.015913788,-0.0069074356,0.015164158,0.009900132,-0.02689179,-0.0117389215,0.0035761057,-0.013519882,-0.0087611275,0.0126996655
-0.07120028,-0.017395688,-0.034640722,-0.004207294,0.038378187,-0.0026809066,0.01032709,-0.014793169,-0.006253637,-0.05078448,0.017115252,-0.0071868175,0.011322822,-0.027439171,0.009140131,-0.032682884
-0.039676838,0.01150242,-0.014064416,-0.01400729,0.0135190105,0.015518231,0.01143727,-0.0038700083,0.010554935,-0.015878055,-0.009802199,-0.02097826,-0.002570924,-0.016085055,-0.0038485222,-0.01326905
0.013430601,0.01495859,0.016810687,0.0079063475,-0.022272896,-0.0033651136,-0.007813588,-0.002362731,0.02201905,0.021805981,-0.04645911,-0.006262094,-0.0021032367,-0.0035257926,0.003130715,0.02140482
-0.006740056,0.00462828,0.013136755,0.007386746,0.0022473007,0.0040673777,-0.014466569,0.012751171,-0.0040582335,0.008444467,0.011445961,-0.00767741,-0.001923604,0.00014145917,-0.0074794865,0.0015241008
-0.0074920123,0.0052247746,-0.012710149,-0.01724024,0.0009784102,0.00011307026,-0.009586628,-0.008538087,0.010579822,-0.0050994647,0.00036889687,-0.01131701,-0.0002880913,-0.007824664,0.010255368,0.00018034471
0.0015913862,-0.012241921,-0.008529826,-0.00230299,-0.012293481,-0.014999786,-0.019569114,0.008803381,-0.0003891811,-0.0069927056,-0.0006795569,0.0173174,-0.008557421,-0.013243115,0.017919894,0.0014065256
0.03285747,0.018124208,0.04406959,-0.006467388,-0.0075328313,0.020683324,-0.014601412,-0.006839148,0.003807184,0.048381068,-0.032392945,0.017977834,0.0065138796,0.014378366,-0.022332206,0.03005588
0.031509407,0.0111894095,0.031452205,-0.00017497886,-0.036647473,0.010057626,-0.024466656,-0.005393154,0.012226756,0.030836053,-0.043517318,0.0024173171,0.0035867153,0.02373659,0.0075858026,0.031096214
-0.008309726,0.0012776325,-0.02568707,0.0044969297,-0.0105331605,-0.009567022,0.008235186,-0.019720968,0.00391246,0.0009274941,0.00013452419,-0.0026554354,-0.012247785,-0.0041427673,0.0028428724,-0.0016107878
0.007710146,0.010365012,0.002710434,0.0014005752,-0.0071138944,0.012549876,0.0019293033,-0.0033669514,0.005717679,0.01691851,-0.010315775,-0.009731783,-0.0070836972,-0.0010105517,0.0057344832,0.012553839
0.027540993,0.022966735,0.013228016,0.0062855957,-0.011225791,0.006604346,0.011351841,-0.005579728,-0.0039851265,0.039167497,-0.02140599,-0.008147587,-0.0036867887,0.018261986,-0.006703657,0.039146457
0.033711575,0.0064188913,0.010255686,0.0067499406,-0.016295625,0.0044950666,-0.029959949,0.010926724,0.010404571,0.0371475,-0.029400596,-0.008875123,0.008069349,-0.0024325605,0.008404244,0.03699414
-0.060414363,-0.0026365628,-0.042376805,-0.007408785,0.029746952,-0.0152111305,0.014898811,0.0067376895,-0.013211788,-0.04756611,0.018210018,-0.014921586,0.011416816,-0.0040923925,-0.019260412,-0.04654687
0.036345683,0.014130724,0.020027481,0.018207107,-0.016651254,0.018571492,-0.0014233402,0.0015402932,0.0028824343,0.024647223,-0.016886005,-0.00040592218,-0.015260186,0.019911293,-0.00013481159,0.028655125
-0.03385367,0.021592826,-0.006648621,-0.0073287855,-0.0049883784,-0.006087041,-0.00786401,0.009364154,-0.003117863,-0.009133833,0.024685757,0.0067558163,-0.0014394833,0.0073512434,0.019467205,-0.003218136
0.016735729,0.011898324,0.014057084,0.0076531023,0.004223858,0.006036582,-0.01636875,0.0035462196,0.014513732,0.030284654,-0.020666745,-0.011417181,0.0037895665,0.013831717,-0.0022600763,0.016755534
0.02698865,0.009570916,0.01339213,0.012429592,-0.007963249,0.00087350537,-0.01926315,0.0006137523,-0.0007199452,0.008658579,-0.016560426,0.0010715892,0.018591186,0.0120400265,0.010208158,0.03173131
0.03050924,0.009241252,0.0148829045,0.012623759,-0.023721384,0.010222537,-0.0075291167,-0.008691419,0.0006527228,0.04489195,-0.03446128,4.6760106e-05,0.009845281,0.002190814,-0.017295217,0.031491835
-0.028175497,-0.00043155212,-0.0094620045,-0.0032828848,0.0072469143,-0.0021294942,0.0005205242,0.010835896,-0.010629465,-0.016305288,0.013377712,-0.011090274,0.00087082555,-0.0070800646,-0.010947438,-0.01123703
-0.050716095,0.0052508046,-0.033535562,-0.021382451,0.0035133602,-0.023218695,0.0060694497,0.0061521186,0.0028033555,-0.037621554,0.04204269,-0.0059963134,-0.005881941,-0.00018867456,0.00092763273,-0.03232806
0.0026147806,0.0018250088,-0.005109848,-0.0063431924,-0.008265564,0.016044542,0.0019104308,0.008048081,0.0131028555,-0.009204188,-0.007685459,0.003156248,-0.009459949,0.027432315,0.0068989997,-0.010195832
0.034631953,0.016912933,0.021385305,0.012616307,-0.0060363607,0.010482651,-0.0019054611,-0.0097571695,-0.0019839979,0.037058342,-0.019668788,-0.011865218,-0.012103513,0.0066364035,-0.0072838347,0.020661056
-0.024727475,0.0006470473,-0.021622783,-0.013796609,0.011500056,-0.002503021,0.007283873,-0.0024724891,0.002288574,-0.015604209,-0.0060520233,0.001465741,-0.016032413,-0.017243905,0.0011533864,-0.007892741
0.029473428,0.021235371,0.017290406,0.008395648,-0.018257024,0.018188775,-0.009261431,0.016360832,0.01792376,0.022287546,-0.024473779,-0.012374307,0.0068498957,0.0003722235,-0.008828134,0.027193908
-0.028650155,0.00041159065,-0.021470593,-0.010392869,0.019425634,-0.0028628244,-0.005040008,-0.008757215,-0.0017150062,-0.017212633,0.027072486,0.006621695,-0.015745502,-0.017736016,0.009846404,-0.022938937
-0.04015185,0.0028766124,-0.01068316,-0.013341702,0.016616836,-0.014619479,-0.0003003159,0.0041667963,0.0034764851,-0.021182334,0.008658494,0.00080227474,-0.0038486081,-0.013981143,0.0016845453,-0.03872416
-0.020755474,-0.01237694,-0.015021086,-0.016018605,-0.006657561,0.0048614717,-0.025571294,-0.0013527322,0.01233721,-0.0018687588,0.013937339,0.013952378,-0.010136375,-0.01687004,0.0056082336,-0.012801982
0.031011911,-0.00016925026,0.029945916,-0.0001530855,-0.02088702,0.006339236,-0.012322241,0.011049767,-1.1703043e-05,0.042533018,-0.02511606,-0.0062403106,0.006567101,0.011907588,-0.008549303,0.02128451
0.01212088,0.009040133,-0.0071672117,-0.0050649177,-0.001198239,-0.016025338,0.0019913716,-0.0058049555,-0.004123632,-0.0054160925,-0.0041350615,-0.014151837,-0.0048882184,-0.024914024,-0.012676015,0.012571468
0.006448491,0.0006473491,-0.021243656,-0.0029700645,-0.002555407,0.002022481,0.00020788921,-0.0026370352,0.0027746202,-0.007009119,0.0019520574,-0.005801703,-0.010395203,0.008571115,-0.00063748064,-0.012161124
-0.08328004,-0.007924776,-0.027476657,-0.03462985,0.02862815,-0.0024992425,0.010392676,0.0058493447,-0.018711584,-0.054285277,0.038476307,0.010057617,0.0076952316,-0.03367125,0.007064497,-0.045280453
-0.039634414,0.003772999,-0.009753556,-0.022031853,0.008183976,-0.0058079474,-0.0074780704,0.006926479,-0.0019439199,-0.013593669,0.023548825,0.0070893043,-0.016754938,-0.010287622,-0.0024413562,-0.0077238623
-0.008701326,0.00948842,-0.009303924,-0.0011873831,-0.002169241,-0.008739422,0.0042829816,-0.00065051194,-0.0024360602,-0.0006184382,0.0063540735,0.0063959686,-0.008893001,0.0070225685,-0.001559188,-0.014023329
0.006417492,0.005375231,-0.0119135035,0.013508352,-0.006866227,0.013855376,0.026172027,-0.010489897,0.0025336666,0.014294921,-0.011504529,-0.010978272,0.0031753203,0.0052213436,-0.0065594814,-0.002992649
-0.050389953,-0.00013419708,-0.024818042,-0.02786828,0.012166732,-0.00028990713,0.010327671,0.0065396023,-0.0053921547,-0.05200214,0.018924087,0.011559322,-0.008322076,-0.023047114,0.009937223,-0.02586593
0.012440316,0.011279456,0.000115898154,0.002259871,-0.012386765,-0.0019520478,0.0070822914,-0.0062290668,0.016173571,0.011289793,-0.012640743,-0.002482467,0.000117986034,-0.0043949503,-0.008534742,0.022202842
0.025883999,0.0015083174,0.011590225,0.0049594236,-0.022272239,0.004276471,-0.011679352,0.015920846,0.011330512,0.033480786,-0.020053303,-0.016334336,0.022707785,0.013886125,-0.0035943196,0.032108665
-0.016759913,0.008081091,-0.00888798,-0.010640635,0.005915589,0.0011139845,-0.0019451785,0.006180997,0.00720683,0.00036841954,0.0020106316,0.004327326,-0.0057738633,0.0016856432,0.0026503103,-0.0065282034
0.022178845,0.006791014,0.0036510231,0.009281045,-0.01586961,0.0076017175,-0.013486236,0.0032220562,0.00029952428,0.0076130554,-0.013601726,-0.008494183,0.004359253,0.022431042,-0.0016441877,0.013680497
-0.014851456,0.008160369,-0.025231432,-0.027678933,-0.0063434253,-0.027431862,0.008317669,0.003992834,-0.009608383,-0.025582643,0.013061698,0.00610495,0.0014412134,0.00072584127,0.004664818,-0.007296082
-0.03251261,-0.007410353,-0.020961283,-0.015381967,-0.005862295,-0.0024031703,0.008498381,0.00085996854,0.0022454783,-0.02137565,0.005710922,0.003990355,-0.0053856396,-0.012359076,0.004970805,-0.023846913
0.036475196,-0.0003132153,0.017905658,-0.0019587718,-0.015597663,0.0028455637,-0.009600852,-0.0017801009,0.0058530783,0.032242067,-0.030570148,-0.006480447,0.0081477845,0.011055261,-0.015704334,0.04520517
0.0040484536,0.0070880936,0.0032199519,-0.009512286,-0.0034904631,-0.0016275987,0.013605656,0.006583692,0.010249895,0.0004633831,-0.0044767885,0.00047659822,-0.0040490455,-0.0017040737,0.009477467,0.0035217346
-0.008270785,0.0042337514,-0.01666327,-0.0061928504,-0.0015594144,-0.0044425987,0.00792493,-0.009300983,0.0037987272,-0.00019901399,0.00017995673,-0.0039187986,-0.007982474,-0.0012447773,-0.0035601985,-0.009116796
-0.006881574,0.0030250873,0.0032898684,-0.008632203,-0.0067090024,-0.0028853344,-0.0065363096,-0.01661808,0.005915464,0.0032382817,7.083593e-05,0.00040312874,-0.00092226866,0.00789874,0.006321405,-0.0028824166
-0.008254519,0.018400975,0.018536206,0.025207238,0.0007638954,0.0044424837,0.013561217,-0.008309751,-1.17478485e-05,0.0019371165,-0.029293962,-0.01834212,0.007873103,0.00026212662,-0.0023164765,-0.014645293
-0.04024364,-0.014958137,-0.010552998,-0.0052431715,0.010587526,-0.010111547,-0.008129034,0.009896849,-0.005248497,-0.021364847,0.018905848,0.005773659,-0.0093829185,-0.008750838,0.001644744,-0.004454354
0.014390321,0.0128111765,0.01309064,0.010900053,-0.0044755754,-0.011533502,-0.020376196,-0.009182725,-0.0068670264,0.00745361,-0.011259115,-0.00046121248,-0.004897411,0.0064099845,0.01276269,0.009450513
-0.00017840443,0.0073150224,0.020268828,0.013345355,-0.01158122,-0.014991022,-0.0136718815,0.0022988205,-0.0022825787,0.00040712027,0.0021699376,-0.011193099,0.0036408615,-0.018115185,-0.013478619,0.008919581
-0.005253504,0.017535191,0.011378937,0.014354475,-0.0029192748,-0.00895435,0.016639272,0.019482836,0.005118073,0.0066063097,-0.019983286,-0.017506922,0.0042173355,0.0126699535,-0.0019566421,0.0092752315
-0.020906663,0.010986393,-0.015348121,-0.0023337852,0.009653998,-0.01057522,0.0028025613,-0.012726924,0.0046907696,-0.003808098,-0.00024086914,-0.0070796665,0.005621271,0.00045221695,-0.0003665392,-0.00934389
0.03230895,0.0070509026,0.013997745,0.010077564,-0.025683654,0.00563792,-0.0050914246,-0.007150766,0.01697994,0.017699905,-0.016300457,-4.261652e-05,0.011643887,0.014931093,-0.0041866614,0.031016603
-0.012727529,0.015821265,-0.009311462,-0.0037277644,-0.004666221,-0.0043035476,0.0012737544,-0.0063923206,0.016304536,0.00030401463,0.00043954706,0.003627728,-0.0019153348,-0.0085804295,0.008319762,0.009177035
0.034913864,0.00588727,0.029299779,0.017859412,-0.02294569,0.011918418,-0.016698876,0.01314398,0.0123797385,0.029414441,-0.027381003,0.0006240102,-0.0075804363,0.008596027,1.3266793e-05,0.02888431
0.028412366,0.0171088,0.015840203,0.01380705,-0.01964734,0.029878391,-0.0026004924,-0.007082581,0.006103349,0.035564225,-0.02159078,-0.0057729357,0.023966579,0.0066653034,-0.0064183036,0.022793692
-0.04294139,0.004249806,-0.020745328,-0.0038751129,0.021917768,-0.019290578,0.005764743,0.004748949,0.0051293992,-0.0431495,0.006613622,0.0029909187,-0.0014312679,-0.013576384,-0.00036436145,-0.020352237
-0.057441548,-0.0020630176,-0.015117643,-0.012166492,0.013556853,-0.018997245,0.016302038,-0.0077482993,-0.00024973476,-0.031406466,0.01184396,-0.009984719,-0.0020888199,0.0057202857,-0.00493281,-0.0371631
0.0026003057,0.019860744,0.0017207905,0.008267672,-0.012594472,0.015787963,-0.013396445,0.001827952,0.009933523,0.041717317,-0.02989779,-0.011969629,-0.00059417135,0.010863998,-0.013881032,0.014297108
0.006869996,0.008132128,0.017569343,0.0007138648,-0.0012176345,-0.010495446,-0.009020682,0.007843094,0.008897778,0.016595632,-0.015493156,-0.015684377,0.004812419,-0.006453309,-0.0065080673,0.020863464
0.011189217,0.010234285,-0.0038748013,0.0035130882,-0.013962713,0.010361789,-0.0075190477,0.004633145,0.01460536,-0.0072027952,-0.007795782,0.0046887137,0.00066006667,0.0076109464,-0.0050207046,0.009501359
0.015650487,0.017884042,0.004944596,0.014118352,-0.018109828,0.00639123,-0.0052836766,0.0077018654,0.009172455,0.023864416,-0.026635624,-0.012441821,-0.007653406,-0.0067686955,-0.015070009,0.025041278
-0.0057799863,-0.007978895,-0.0032117188,0.0046842815,-0.009446846,0.003861625,0.002295727,0.0022522563,0.008497799,0.0062912204,-0.012032657,0.0007855607,-0.014753748,0.002738482,-0.007929833,0.013687623
-0.024014879,0.034626357,-0.02482158,0.0059299483,-0.00018116232,0.006069344,0.0026728734,0.0034649235,0.019594317,-0.009840656,0.012434005,-0.005185127,-0.007947067,0.00014576153,0.012046687,-0.017407004
0.008630742,0.022115981,0.0077556698,0.010104082,-0.033298396,0.0054943375,0.0002923998,0.014932027,-0.0024502084,0.011287416,-0.0003020274,-0.0017317772,0.006301443,0.008512085,0.0062824124,0.029248372
0.021981122,0.004224802,0.012836609,0.0077440627,-0.015942987,0.008136371,-0.009873582,-0.0071999524,0.0067096185,0.02668958,-0.014618337,-0.016202696,0.014480916,-0.0066609504,0.01234052,0.019354384
0.0018987663,0.004611824,-0.005272604,0.006335566,-0.030238645,-0.0009686209,-0.01203451,0.016188964,0.0014390579,0.0095846085,-0.019145818,0.010887153,-0.018896304,-0.003122297,-0.013128943,0.014443803
0.046061452,0.016764762,0.013205976,0.02055574,-0.022215541,-0.002029248,-0.010893334,-0.00912609,0.007875951,0.03827685,-0.021030888,-0.0058393436,-0.008601466,-0.0015636234,0.0069899703,0.033871695
-0.015619269,0.016647387,-0.015845744,0.0007310974,-0.009822318,-0.0041324035,-0.0065829754,-0.0051152348,0.006353907,-0.005478852,0.011765109,-0.0015862975,-0.010030448,0.006313268,0.0065421383,-0.014572248
-0.0020809565,-0.00021171212,0.0057296865,-0.0046615032,0.0008965414,-0.00023652439,0.00014328549,0.0070513794,-0.014104216,0.0024736912,0.0077100676,-0.0023655044,0.00018907963,-0.012954785,-0.0059211315,-0.014716416
-0.0123841,0.0058576707,-0.009663084,-0.0073633622,-0.0058118943,0.014970201,0.0005994281,-0.002053468,0.0013065557,-0.00308395,-0.0023017703,-0.0017385737,-0.005880125,0.0005250979,0.0071912454,0.003919747
-0.019591376,0.0041362448,0.010351222,0.008676223,-0.0070935627,-0.009434331,0.008287972,0.016215442,0.008997239,-0.0047194194,-0.012093859,-0.014022164,0.0013108946,0.017765654,-0.00091610797,0.009812541
-0.018092427,0.004700656,0.010836534,0.020233344,-0.013309806,0.006576309,0.008413355,-7.567369e-05,0.028329754,0.008577378,-0.0032299485,-0.0038690718,-0.0031125979,0.021767426,-0.0042861886,0.0021249822
-0.030770056,0.005885198,-0.019261261,-0.006195865,-0.0065191686,-0.0072157234,-0.0066129155,-0.0055214283,0.011003629,-0.047232065,0.002457682,0.002019604,-0.011980057,-0.009192015,0.0039908965,-0.012642566
0.009120617,0.010091447,0.017318638,0.025360098,-0.012180367,0.0053720563,-0.012852938,0.010813474,0.0014040819,0.017574772,-0.023015158,9.0346846e-05,-0.013063832,0.0029769535,-0.004998968,0.02812435
-0.05313484,0.005891844,-0.02299605,-0.025630228,0.0032655452,9.030136e-05,0.010778968,-0.0058793873,-0.004189383,-0.04379536,0.024001334,-0.0022465517,-0.01765428,-0.018377742,0.018801888,-0.015799697
-0.014838661,0.015454477,-0.010858613,-0.004551332,0.004227646,0.010829508,-0.01801135,-0.009256759,0.00070563715,0.01280956,-0.023595244,-0.013015267,-0.00065149507,-0.0070606587,0.010704393,-0.007650023
0.027832886,-0.0022915478,0.0013252752,0.02236287,-0.027454084,-0.0015139496,-0.015729088,0.0037242677,0.0163362,0.02037728,-0.030123074,-0.011139175,0.0016516573,-0.0047782594,0.009239089,0.021237807
-0.0031011929,-0.0039575943,0.006876472,-0.00894824,-0.0074452716,-0.0094130775,0.0017392,0.010769499,0.012556236,0.008288973,-0.0033197002,-0.008405948,0.0053339386,0.02526716,-0.0034806994,0.010164861
-0.042689834,0.014805524,-0.027969545,-0.007465784,0.004976709,-0.006085727,0.005755275,0.009782547,0.007386356,-0.03816954,0.022000466,0.0052556023,0.013896426,-0.011937087,-0.0027566832,-0.021490462
0.016272742,0.02259344,-0.006780117,-0.0043129865,-0.026170632,0.008899772,-0.005864245,0.013431503,0.009674218,0.02784915,-0.024126252,-0.012106148,0.009259204,0.0019258622,-0.0011375736,0.017439738
0.007088209,0.019410694,-0.008428205,0.0028024223,-0.011314786,-0.011895898,0.00435283,0.005263944,0.0030305996,-0.009409042,0.0054535344,0.00042957198,0.00011136646,-0.008332939,0.009381965,0.0016921491
0.012990233,-0.0009505481,0.014992786,-3.0435353e-05,-0.032649864,0.019584188,-0.010757729,0.01080623,0.023590185,0.0065172,-0.024375308,-0.0018090256,0.0025437796,0.0107285725,0.010214792,0.02234521
0.015700916,0.010303094,0.026650976,0.01774716,-0.011537263,0.0011132098,0.001264418,0.0037542374,0.011895216,0.039111715,-0.020481309,-0.005744417,0.004856002,0.011058699,-0.005023865,0.024917966
-0.010004209,0.03080381,-0.014498709,-0.0015550731,0.0059992108,0.0035822496,-0.007245083,-0.0051764525,0.006813182,0.004260121,0.011012866,0.003163715,-0.003566749,-0.015329867,0.0019992625,-0.020565845
-0.026565671,0.016851839,-0.014118541,-0.016802965,0.013020194,-0.0107912095,-0.00064506603,0.0011885576,0.012294386,-0.022559518,0.025509099,-0.0035879184,0.0027427955,-0.016467426,-0.0005710566,-0.032722212
0.011525776,0.013287482,0.007547734,0.0017268508,-0.004245265,-0.009135447,-0.0063579916,0.014904773,0.023660278,0.0054266043,0.004032047,-0.002838961,0.010410121,-0.010182547,-0.020081,0.0059514414
-0.032993227,0.015809596,-0.015792105,-0.015876113,-0.0045618415,-0.0023839755,0.0014996404,0.0065612197,0.007825344,-0.024983456,0.004021418,0.004910332,-0.003037678,-0.005245892,-0.0013198676,-0.029057331
0.04689494,0.009542741,0.013254894,0.019916506,-0.005796854,0.0053563477,-0.023577001,-0.009850559,-0.006830145,0.02460214,-0.022186495,0.008797778,0.00034997234,0.0027770852,-0.0044023166,0.029106302
-0.0041040885,0.012522373,0.0061702207,0.012243527,-0.015584106,-0.0044736583,-0.015188982,-0.008490229,0.015732212,0.023888074,-0.035994016,-0.011242985,-0.0038588506,-0.007455033,-0.0055406583,0.01644027
-0.052476373,0.008869849,-0.025687456,-0.013556136,0.003950538,-0.014643766,-0.0046350188,0.0041253753,0.00847737,-0.029401429,0.003371051,-0.0095778685,-0.0075462563,-0.011490735,0.004895712,-0.025564665
-0.042650335,0.014258569,-0.01817928,-0.014105741,-0.0014325902,0.0045274636,0.008633547,-0.0046772663,0.00028783688,-0.05721962,0.0031402216,-0.0056783264,0.00016906143,-0.018947845,0.020274203,-0.010266375
-0.03844109,0.005398907,-0.018850584,-0.010147533,0.01177009,-0.0059726294,0.0082406225,-0.001126502,-0.0003390205,-0.017213104,0.016228938,-0.00072919275,-0.013464208,-0.016542567,0.0053898226,-0.038493417
0.009512847,0.008899892,0.00950725,0.011615929,-0.015965149,0.0005618125,-0.016974023,0.0060322857,0.009495885,0.01523229,-0.0052109878,-0.016236141,-0.00050850824,-0.0112596415,-0.0072304024,0.015020518
-0.027187912,0.0075548813,-0.0140576,-0.004628021,0.0030359307,-0.004837319,0.0036802152,0.003865609,-0.004950442,-0.032842696,0.008586296,0.0006738312,0.013115746,-0.020312043,0.0034195043,-0.029839339
0.0191955,0.0058849473,0.014427026,0.00045903414,-0.008160406,0.005025171,-0.017276252,0.004270046,0.015428057,0.022182047,-0.03031863,-0.0041555874,-0.009593008,0.005716045,-0.0038954942,0.015195661
0.019648576,0.002968177,-0.00035548478,0.010205868,-0.023546213,0.006586767,-0.0064516743,-0.011358869,0.0030932112,0.010444702,-0.023261167,-0.016454224,0.0042256373,-0.010218683,-0.015080731,0.034865122
-0.0070892307,-0.0017921455,0.008597691,-0.015353129,-0.009508699,0.012438084,0.0006559887,0.013551232,0.0014286436,-0.0011006839,-0.0036365285,-0.011217385,-0.00861297,0.005911664,-0.0044458974,0.011838864
-0.05783123,0.0055031967,-0.015410092,-0.0287816,0.015900636,-0.010412939,-0.0018732611,-0.020840574,0.0002294008,-0.03635846,0.021355353,0.0077787214,-0.004997058,-0.011628963,0.0012614133,-0.028114146
-0.032942034,0.014758934,-0.016041946,-0.02348157,-0.007385901,-0.002834555,-0.010859343,-0.008448085,0.006199377,-0.016110659,0.011529545,-0.0050886893,-0.019223407,-0.0053319465,-0.005822374,-0.007265594
-0.008062789,0.008760038,0.012618802,0.0031407836,0.006725844,0.0076335887,0.0032794548,-0.0052385875,0.013402122,0.0048392913,-0.006462617,-0.008740274,-0.008267236,0.0059280954,0.011590222,0.00074885733
0.018827394,0.010035942,0.010773211,-0.008019714,-0.019908383,-0.0031992379,-0.009075258,0.010762633,0.014089979,0.033315957,-0.0121223675,-0.010542817,-0.0039130272,-0.011319326,-0.0008228634,0.0137000345
0.009466348,0.013319864,0.00999991,0.0007291511,-0.012377753,0.020380247,-0.006839297,-0.0016436055,-0.0027959466,0.01811092,-0.033013724,0.007361039,-0.0041139154,0.0050768713,-0.013945472,0.029936941
0.007947401,0.0018831593,0.013213593,0.0071508884,-0.024644418,0.0188958,-0.0041369447,0.015434877,0.014757162,0.021357926,-0.021796865,-0.009622972,-0.008777823,0.008835846,-0.0058078184,0.025434583
